event_date,live_start,showtime,event_uid,position,song,is_se,is_interlude,is_encore,note,venue,post_event_name,calendar_summary,source_file
2026-05-03,17:40,10:30,1ptptrg4ssnlrumcsbbms4ilpb@google.com,3,Begin the Journey!,no,no,no,,下北沢SHELTER,『weekend weekend festa 2026』 ~KAIYU～,【イベント】『weekend weekend festa 2026』 ~KAIYU～,2026-08-17.txt
2026-05-03,17:40,10:30,1ptptrg4ssnlrumcsbbms4ilpb@google.com,4,Moving Lights!,no,no,no,,下北沢SHELTER,『weekend weekend festa 2026』 ~KAIYU～,【イベント】『weekend weekend festa 2026』 ~KAIYU～,2026-08-17.txt
2026-05-03,17:40,10:30,1ptptrg4ssnlrumcsbbms4ilpb@google.com,5,ルミナス,no,no,no,,下北沢SHELTER,『weekend weekend festa 2026』 ~KAIYU～,【イベント】『weekend weekend festa 2026』 ~KAIYU～,2026-08-17.txt
2026-05-03,17:40,10:30,1ptptrg4ssnlrumcsbbms4ilpb@google.com,6,朝焼けと車窓,no,no,no,,下北沢SHELTER,『weekend weekend festa 2026』 ~KAIYU～,【イベント】『weekend weekend festa 2026』 ~KAIYU～,2026-08-17.txt
2026-05-03,17:40,10:30,1ptptrg4ssnlrumcsbbms4ilpb@google.com,7,スタンドバイミー,no,no,no,,下北沢SHELTER,『weekend weekend festa 2026』 ~KAIYU～,【イベント】『weekend weekend festa 2026』 ~KAIYU～,2026-08-17.txt
2026-05-03,17:40,10:30,1ptptrg4ssnlrumcsbbms4ilpb@google.com,8,タイムカプセル,no,no,no,,下北沢SHELTER,『weekend weekend festa 2026』 ~KAIYU～,【イベント】『weekend weekend festa 2026』 ~KAIYU～,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,1,SE(Draw a Story),yes,no,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,2,"Dear,History",no,no,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,3,朝焼けと車窓,no,no,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,4,Moving Lights!,no,no,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,5,Interlude,no,yes,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,6,Begin the Journey!,no,no,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,7,タイムカプセル,no,no,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-05,15:45,13:00,12la00soolf4v31pmhr146vfu5@google.com,8,スタンドバイミー,no,no,no,,新宿MARZ,「歌舞伎町UP GATE↑↑2026」,【イベント】「歌舞伎町UP GATE↑↑2026」,2026-08-17.txt
2026-05-06,15:30,13:30,7eecp7t9o5v5rhb1r7i9f4c2b1@google.com,1,SE(ラブストーリーが始まらない),yes,no,no,,下北沢シャングリラ,SOVA 10th Anniversary「Owl Decade」,【イベント】SOVA 10th Anniversary「Owl Decade」,2026-08-17.txt
2026-05-06,15:30,13:30,7eecp7t9o5v5rhb1r7i9f4c2b1@google.com,2,ラブストーリーが始まらない,no,no,no,,下北沢シャングリラ,SOVA 10th Anniversary「Owl Decade」,【イベント】SOVA 10th Anniversary「Owl Decade」,2026-08-17.txt
2026-05-06,15:30,13:30,7eecp7t9o5v5rhb1r7i9f4c2b1@google.com,3,描きかけの空,no,no,no,,下北沢シャングリラ,SOVA 10th Anniversary「Owl Decade」,【イベント】SOVA 10th Anniversary「Owl Decade」,2026-08-17.txt
2026-05-06,15:30,13:30,7eecp7t9o5v5rhb1r7i9f4c2b1@google.com,4,Blooming,no,no,no,,下北沢シャングリラ,SOVA 10th Anniversary「Owl Decade」,【イベント】SOVA 10th Anniversary「Owl Decade」,2026-08-17.txt
2026-05-06,15:30,13:30,7eecp7t9o5v5rhb1r7i9f4c2b1@google.com,5,ルミナス,no,no,no,,下北沢シャングリラ,SOVA 10th Anniversary「Owl Decade」,【イベント】SOVA 10th Anniversary「Owl Decade」,2026-08-17.txt
2026-05-06,15:30,13:30,7eecp7t9o5v5rhb1r7i9f4c2b1@google.com,6,朝焼けと車窓,no,no,no,,下北沢シャングリラ,SOVA 10th Anniversary「Owl Decade」,【イベント】SOVA 10th Anniversary「Owl Decade」,2026-08-17.txt
2026-05-06,15:30,13:30,7eecp7t9o5v5rhb1r7i9f4c2b1@google.com,7,スタンドバイミー,no,no,no,,下北沢シャングリラ,SOVA 10th Anniversary「Owl Decade」,【イベント】SOVA 10th Anniversary「Owl Decade」,2026-08-17.txt
2026-05-08,18:30,18:30,0jgj3sq9a21qrmel6lagkbvbhe@google.com,1,スタンドバイミー,no,no,no,,京都ROKA,"AQ&0番線と夜明け前 共同企画 ""永久番線""","【イベント】AQ&0番線と夜明け前 共同企画 ""永久番線""",2026-08-17.txt
2026-05-08,18:30,18:30,0jgj3sq9a21qrmel6lagkbvbhe@google.com,2,描きかけの空,no,no,no,,京都ROKA,"AQ&0番線と夜明け前 共同企画 ""永久番線""","【イベント】AQ&0番線と夜明け前 共同企画 ""永久番線""",2026-08-17.txt
2026-05-08,18:30,18:30,0jgj3sq9a21qrmel6lagkbvbhe@google.com,3,プライマリ,no,no,no,拡張イントロ,京都ROKA,"AQ&0番線と夜明け前 共同企画 ""永久番線""","【イベント】AQ&0番線と夜明け前 共同企画 ""永久番線""",2026-08-17.txt
2026-05-08,18:30,18:30,0jgj3sq9a21qrmel6lagkbvbhe@google.com,4,Draw a line,no,no,no,,京都ROKA,"AQ&0番線と夜明け前 共同企画 ""永久番線""","【イベント】AQ&0番線と夜明け前 共同企画 ""永久番線""",2026-08-17.txt
2026-05-08,18:30,18:30,0jgj3sq9a21qrmel6lagkbvbhe@google.com,5,ルミナス,no,no,no,,京都ROKA,"AQ&0番線と夜明け前 共同企画 ""永久番線""","【イベント】AQ&0番線と夜明け前 共同企画 ""永久番線""",2026-08-17.txt
2026-05-08,18:30,18:30,0jgj3sq9a21qrmel6lagkbvbhe@google.com,6,朝焼けと車窓,no,no,no,,京都ROKA,"AQ&0番線と夜明け前 共同企画 ""永久番線""","【イベント】AQ&0番線と夜明け前 共同企画 ""永久番線""",2026-08-17.txt
2026-05-08,18:30,18:30,0jgj3sq9a21qrmel6lagkbvbhe@google.com,7,タイムカプセル,no,no,no,,京都ROKA,"AQ&0番線と夜明け前 共同企画 ""永久番線""","【イベント】AQ&0番線と夜明け前 共同企画 ""永久番線""",2026-08-17.txt
2026-05-09,12:10,12:00,38qmp4io0l0m1kp26fu2sppgku@google.com,1,スタンドバイミー,no,no,no,,アメリカ村BEYOND,「MAWA LOOP OSAKA 2026」,【イベント】「MAWA LOOP OSAKA 2026」,2026-08-17.txt
2026-05-09,12:10,12:00,38qmp4io0l0m1kp26fu2sppgku@google.com,2,ラブストーリーが始まらない,no,no,no,,アメリカ村BEYOND,「MAWA LOOP OSAKA 2026」,【イベント】「MAWA LOOP OSAKA 2026」,2026-08-17.txt
2026-05-09,12:10,12:00,38qmp4io0l0m1kp26fu2sppgku@google.com,3,Begin the Journey!,no,no,no,,アメリカ村BEYOND,「MAWA LOOP OSAKA 2026」,【イベント】「MAWA LOOP OSAKA 2026」,2026-08-17.txt
2026-05-09,12:10,12:00,38qmp4io0l0m1kp26fu2sppgku@google.com,4,ルミナス,no,no,no,,アメリカ村BEYOND,「MAWA LOOP OSAKA 2026」,【イベント】「MAWA LOOP OSAKA 2026」,2026-08-17.txt
2026-05-09,12:10,12:00,38qmp4io0l0m1kp26fu2sppgku@google.com,5,朝焼けと車窓,no,no,no,,アメリカ村BEYOND,「MAWA LOOP OSAKA 2026」,【イベント】「MAWA LOOP OSAKA 2026」,2026-08-17.txt
2026-05-09,12:10,12:00,38qmp4io0l0m1kp26fu2sppgku@google.com,6,タイムカプセル,no,no,no,,アメリカ村BEYOND,「MAWA LOOP OSAKA 2026」,【イベント】「MAWA LOOP OSAKA 2026」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,1,SE(Moving Lights!),yes,no,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,2,Moving Lights!,no,no,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,3,Interlude,no,yes,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,4,Begin the Journey!,no,no,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,5,ルミナス,no,no,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,6,朝焼けと車窓,no,no,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,7,タイムカプセル,no,no,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-13,15:50,15:50,2tueejbhjed2f7prv9j6843i4l@google.com,8,スタンドバイミー,no,no,no,,渋谷WOMB,「Creora supported by My-th」,【イベント】「Creora supported by My-th」,2026-08-17.txt
2026-05-15,20:25,19:10,2q7874nk16e3to2hr6gvdvrmsf@google.com,1,スタンドバイミー,no,no,no,,新宿MARZ,「エンジョイナス!!」,【イベント】「エンジョイナス!!」,2026-08-17.txt
2026-05-15,20:25,19:10,2q7874nk16e3to2hr6gvdvrmsf@google.com,2,Blooming,no,no,no,,新宿MARZ,「エンジョイナス!!」,【イベント】「エンジョイナス!!」,2026-08-17.txt
2026-05-15,20:25,19:10,2q7874nk16e3to2hr6gvdvrmsf@google.com,3,Begin the Journey!,no,no,no,,新宿MARZ,「エンジョイナス!!」,【イベント】「エンジョイナス!!」,2026-08-17.txt
2026-05-15,20:25,19:10,2q7874nk16e3to2hr6gvdvrmsf@google.com,4,朝焼けと車窓,no,no,no,,新宿MARZ,「エンジョイナス!!」,【イベント】「エンジョイナス!!」,2026-08-17.txt
2026-05-15,20:25,19:10,2q7874nk16e3to2hr6gvdvrmsf@google.com,5,ルミナス,no,no,no,,新宿MARZ,「エンジョイナス!!」,【イベント】「エンジョイナス!!」,2026-08-17.txt
2026-05-15,20:25,19:10,2q7874nk16e3to2hr6gvdvrmsf@google.com,6,描きかけの空,no,no,no,,新宿MARZ,「エンジョイナス!!」,【イベント】「エンジョイナス!!」,2026-08-17.txt
2026-05-15,20:25,19:10,2q7874nk16e3to2hr6gvdvrmsf@google.com,7,タイムカプセル,no,no,no,,新宿MARZ,「エンジョイナス!!」,【イベント】「エンジョイナス!!」,2026-08-17.txt
2026-05-17,13:45,11:10,79crqdn1halico03dmpjo0sgsn@google.com,1,SE(スタンドバイミー),yes,no,no,,青山RizM,『TOKYO BEATRECmini』,【イベント】『TOKYO BEATRECmini』,2026-08-17.txt
2026-05-17,13:45,11:10,79crqdn1halico03dmpjo0sgsn@google.com,2,"Dear,History",no,no,no,,青山RizM,『TOKYO BEATRECmini』,【イベント】『TOKYO BEATRECmini』,2026-08-17.txt
2026-05-17,13:45,11:10,79crqdn1halico03dmpjo0sgsn@google.com,3,Blooming,no,no,no,,青山RizM,『TOKYO BEATRECmini』,【イベント】『TOKYO BEATRECmini』,2026-08-17.txt
2026-05-17,13:45,11:10,79crqdn1halico03dmpjo0sgsn@google.com,4,ラブストーリーが始まらない,no,no,no,,青山RizM,『TOKYO BEATRECmini』,【イベント】『TOKYO BEATRECmini』,2026-08-17.txt
2026-05-17,13:45,11:10,79crqdn1halico03dmpjo0sgsn@google.com,5,ルミナス,no,no,no,,青山RizM,『TOKYO BEATRECmini』,【イベント】『TOKYO BEATRECmini』,2026-08-17.txt
2026-05-17,13:45,11:10,79crqdn1halico03dmpjo0sgsn@google.com,6,朝焼けと車窓,no,no,no,,青山RizM,『TOKYO BEATRECmini』,【イベント】『TOKYO BEATRECmini』,2026-08-17.txt
2026-05-17,13:45,11:10,79crqdn1halico03dmpjo0sgsn@google.com,7,スタンドバイミー,no,no,no,,青山RizM,『TOKYO BEATRECmini』,【イベント】『TOKYO BEATRECmini』,2026-08-17.txt
2026-05-20,15:40,13:15,1jkqqc6qn7mve8hgt7c7bsb7kb@google.com,1,スタンドバイミー,no,no,no,,SHIBUYA CLUB QUATTRO,「SOUL」,【イベント】「SOUL」,2026-08-17.txt
2026-05-20,15:40,13:15,1jkqqc6qn7mve8hgt7c7bsb7kb@google.com,2,Interlude,no,yes,no,,SHIBUYA CLUB QUATTRO,「SOUL」,【イベント】「SOUL」,2026-08-17.txt
2026-05-20,15:40,13:15,1jkqqc6qn7mve8hgt7c7bsb7kb@google.com,3,ラブストーリーが始まらない,no,no,no,,SHIBUYA CLUB QUATTRO,「SOUL」,【イベント】「SOUL」,2026-08-17.txt
2026-05-20,15:40,13:15,1jkqqc6qn7mve8hgt7c7bsb7kb@google.com,4,Moving Lights!,no,no,no,,SHIBUYA CLUB QUATTRO,「SOUL」,【イベント】「SOUL」,2026-08-17.txt
2026-05-20,15:40,13:15,1jkqqc6qn7mve8hgt7c7bsb7kb@google.com,5,朝焼けと車窓,no,no,no,,SHIBUYA CLUB QUATTRO,「SOUL」,【イベント】「SOUL」,2026-08-17.txt
2026-05-20,15:40,13:15,1jkqqc6qn7mve8hgt7c7bsb7kb@google.com,6,ルミナス,no,no,no,,SHIBUYA CLUB QUATTRO,「SOUL」,【イベント】「SOUL」,2026-08-17.txt
2026-05-20,15:40,13:15,1jkqqc6qn7mve8hgt7c7bsb7kb@google.com,7,タイムカプセル,no,no,no,,SHIBUYA CLUB QUATTRO,「SOUL」,【イベント】「SOUL」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,1,SE(Moving Lights!),yes,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,2,Moving Lights!,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,3,Interlude,no,yes,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,4,Begin the Journey!,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,5,Blooming,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,6,ルミナス,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,7,朝焼けと車窓,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-23,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,8,スタンドバイミー,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-24,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,1,スタンドバイミー,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-24,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,2,ラブストーリーが始まらない,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-24,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,3,描きかけの空,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-24,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,4,ルミナス,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-24,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,5,朝焼けと車窓,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-24,11:30,11:30,3bssileq74769rvml92sd5mqi3@google.com,6,タイムカプセル,no,no,no,,三崎公園野外音楽堂,「リーディング エクストロメ‼」,【イベント】「リーディング エクストロメ‼」,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,1,SE(Moving Lights!),yes,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,2,Moving Lights!,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,3,Interlude,no,yes,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,4,Begin the Journey!,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,5,ラブストーリーが始まらない,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,6,Draw a line,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,7,ルミナス,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,8,朝焼けと車窓,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-28,19:30,19:00,0mu35iin3pog42mouiekelhg4r@google.com,9,スタンドバイミー,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-05-30,12:40,11:50,5umnd8ontb2tufoug82d9lent7@google.com,1,SE(Draw a Story),yes,no,no,,Spotify O-Crest,Drawry.主催イベント「build a family vol.3」,【イベント】Drawry.主催イベント「build a family vol.3」,2026-08-17.txt
2026-05-30,12:40,11:50,5umnd8ontb2tufoug82d9lent7@google.com,2,"Dear,History",no,no,no,,Spotify O-Crest,Drawry.主催イベント「build a family vol.3」,【イベント】Drawry.主催イベント「build a family vol.3」,2026-08-17.txt
2026-05-30,12:40,11:50,5umnd8ontb2tufoug82d9lent7@google.com,3,Blooming,no,no,no,,Spotify O-Crest,Drawry.主催イベント「build a family vol.3」,【イベント】Drawry.主催イベント「build a family vol.3」,2026-08-17.txt
2026-05-30,12:40,11:50,5umnd8ontb2tufoug82d9lent7@google.com,4,銀幕,no,no,no,初披露,Spotify O-Crest,Drawry.主催イベント「build a family vol.3」,【イベント】Drawry.主催イベント「build a family vol.3」,2026-08-17.txt
2026-05-30,12:40,11:50,5umnd8ontb2tufoug82d9lent7@google.com,5,描きかけの空,no,no,no,,Spotify O-Crest,Drawry.主催イベント「build a family vol.3」,【イベント】Drawry.主催イベント「build a family vol.3」,2026-08-17.txt
